sku,archivo_es,archivo_de,estado_de,url_oficial_de,nota
6106,phasomine.pdf,6106-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6106-PI_DE.pdf
1945,PLATA COLOIDAL Colloidal Silver 1945-PI_ES.pdf,1945-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/1945-PI_DE.pdf
6191,Proanthenol 50mg 6191-PI_ES.pdf,6191-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6191-PI_DE.pdf
6192,PROANTHENOLS 100 6192-PI_ES.pdf,6192-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6192-PI_DE.pdf
6118,Prostate Formula SOLO DISPONIBLE EN USA  6118-PI_ES.pdf,6118-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6118-PI_DE.pdf
6681,Real NRG 6681-PI_ES.pdf,6681-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6681-PI_DE.pdf
6099,SlenderLean® 6099-PI_ES.pdf,6099-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6099-PI_DE.pdf
1808,Smart Bar - Barrita nutricional Chocolate Supreme BARRITA1808-PI_ES.pdf,1808-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/1808-PI_DE.pdf
6673,Solis Golden Milk 6673-PI_ES.pdf,6673-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6673-PI_DE.pdf
6651,Solis Green Medley 6651-PI_ES.pdf,6651-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6651-PI_DE.pdf
4095,Solis Purple Flash 2.pdf,4095-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/4095-PI_DE.pdf
6653,Solis Raw Cacao y Mushroom 2.pdf,6653-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6653-PI_DE.pdf
6141,Somazyme 6141-PI_ES.pdf,6141-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6141-PI_DE.pdf
4449,SUPPORT TABS.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
170,Tea Tree Toothpaste PASTA DE DIENTES  170g_6 oz.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
6678,Triple Protein Shake- Chocolate 6678-PI_ES.pdf,6678-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6678-PI_DE.pdf
6680,Triple Protein Shake- Vainilla (sin edulcorante) SOLO EN ALEMANIA 6680-PI_ES.pdf,6680-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6680-PI_DE.pdf
6679,Triple Protein Shake- Vainilla 6679-PI_ES.pdf,6679-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6679-PI_DE.pdf
6102,TVM-Plus 6102-PI_ES.pdf,6102-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6102-PI_DE.pdf
6657,Ubiquinol 100 6657-PI_ES.pdf,6657-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6657-PI_DE.pdf
4998,Vegan OmeGold 4998-PI_ES.pdf,4998-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/4998-PI_DE.pdf
7797,Vegan Protein Shake- Chocolate 7797-PI_ES.pdf,7797-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/7797-PI_DE.pdf
4421,VITAMIN C PLUS  2.pdf,4421-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/4421-PI_DE.pdf
1032,VITAMIN E COMPLEX 2.pdf,1032-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/1032-PI_DE.pdf
6041,VITAMINS D K 2.pdf,6041-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6041-PI_DE.pdf
6343,Vita–Saurus 6343-PI_ES.pdf,6343-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6343-PI_DE.pdf
6134,Wonder Gel.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
6357,X-CELL CÍTRICOS 6357-PI_ES.pdf,6357-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6357-PI_DE.pdf
6600,X-Cell™ con polvo de raíz de remolacha 6600-PI_ES.pdf,6600-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6600-PI_DE.pdf
6124,Xtra Antioxidants 6124-PI_ES.pdf,6124-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6124-PI_DE.pdf
358,Yummies 358-PI_ES.pdf,358-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/358-PI_DE.pdf
6656,Zinc Boost 6656-PI_ES.pdf,6656-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6656-PI_DE.pdf
